Time,ECG_Lead_I,ECG_Lead_II,Respiration
0.5302651325662832,0.1344705937172129,0.10066976000684794,0.4944972406099428
0.5352676338169085,0.14958262886568344,0.09673319837314202,0.49844070225795734
0.5402701350675337,0.16161855498830074,0.07001597508069075,0.5023644666282252
0.545272636318159,0.17026712817931225,0.15472084654429402,0.5062683786622285
0.5502751375687843,0.17526290583554074,0.21217173039724851,0.5101522840859698
0.5552776388194097,0.17638961777878603,0.11840253147110476,0.5140160294160686
0.560280140070035,0.17348280682636819,-0.05099376470311304,0.5178594619658271
0.5652826413206603,0.16643170148110745,0.2089424803236443,0.5216824298512639
0.5702851425712856,0.15518029532302774,-0.02634406110351753,0.5254847819971156
0.5752876438219109,0.13972761997967104,0.20539858251729579,0.5292663681428078
0.5802901450725363,0.12012721103694157,0.27006505541452486,0.5330270388483925
0.5852926463231616,0.09648577873177513,0.0881432606944545,0.5367666455004536
0.5902951475737869,0.06896110754564261,0.07175074384342324,0.5404850403179804
0.5952976488244122,0.037759220701327784,0.03561673845114098,0.5441820763582065
0.6003001500750375,0.0031308568680147447,0.08502003474445613,0.5478576075224181
0.6053026513256629,-0.034632683075615345,0.20300567383711504,0.5515114885617259
0.6103051525762881,-0.07520425174914248,0.050015123354907196,0.5551435750828063
0.6153076538269134,-0.11822605743022274,0.06637415633600763,0.558753723553607
0.6203101550775387,-0.16331526930732998,-0.23389412630408357,0.5623417913090186
0.625312656328164,-0.21006993644795274,-0.11665382972075855,0.5659076365565138
0.6303151575787894,-0.25807512650184694,-0.34477856537513313,0.5694511183817488
0.6353176588294147,-0.30690918704284353,-0.3671040879535487,0.5729720967541335
0.64032016008004,-0.35615003087114117,-0.42032214744469,0.576470432532365
0.6453226613306653,-0.40538134657448793,-0.3102333430699326,0.5799459874699248
0.6503251625812906,-0.4541986371801985,-0.48466427628330766,0.5833986242205439
0.655327663831916,-0.502214992794829,-0.3875456990597338,0.5868282063436292
0.6603301650825413,-0.5490665076748058,-0.6307177269428917,0.5902345983096556
0.6653326663331666,-0.5944172581262095,-0.6033706504002883,0.5936176655055221
0.6703351675837919,-0.6379637648997298,-0.6682321964603687,0.5969772742398708
0.6753376688344171,-0.679438872211711,-0.7338656106848839,0.600313291748371
0.6803401700850426,-0.7186149850489026,-1.0276606235042065,0.603625586198965
0.6853426713356678,-0.7553066168516256,-0.5606296116662717,0.6069140266970776
0.6903451725862931,-0.7893722108513997,-0.7344876912636404,0.6101784832907899
0.6953476738369184,-0.8207152100869393,-0.6227093672047247,0.613418826975974
0.7003501750875437,-0.8492843632502964,-0.9451179123423068,0.6166349297013904
0.7053526763381691,-0.8750732658301617,-0.9306036306208884,0.6198266643737496
0.7103551775887944,-0.8981191483265388,-0.612727485636688,0.6229939048627333
0.7153576788394197,-0.9185009354149175,-0.7507102350639855,0.6261365260059794
0.720360180090045,-0.9363366116466997,-1.0739410115940955,0.6292544036140283
0.7253626813406703,-0.9517799404003306,-1.1408160399200895,0.6323474144752302
0.7303651825912957,-0.9650165931679118,-1.0408559559048722,0.6354154363606146
0.735367683841921,-0.9762597557106698,-0.8786387786972512,0.6384583480287198
0.7403701850925463,-0.9857452859937458,-0.6752368204683845,0.6414760292303847
0.7453726863431716,-0.993726505983607,-0.9340928713624398,0.6444683607135008
0.7503751875937968,-1.000468715246321,-1.2950132553647753,0.6474352242277244
0.7553776888444221,-1.0062435187291827,-1.108802737503979,0.6503765025291497
0.7603801900950475,-1.011323064071362,-1.0498824599918628,0.6532920793849425
0.7653826913456728,-1.0159742852243883,-1.1422308179985703,0.6561818395779326
0.7703851925962981,-1.0204532490476939,-0.8619833341320942,0.6590456689111677
0.7753876938469234,-1.0249996998799351,-1.0299477858446202,0.6618834542124258
0.7803901950975487,-1.0298318938998121,-1.1672329665590258,0.6646950833386875
0.7853926963481741,-1.0351418104310826,-1.1428099451251217,0.6674804451805684
0.7903951975987994,-1.041090821289305,-1.2768514326627904,0.6702394296667085
0.7953976988494247,-1.0478058919085074,-1.051087841313237,0.6729719277681228
0.80040020010005,-1.0553763794411268,-1.0727804629730708,0.6756778315025106
0.8054027013506753,-1.0638514834296453,-1.1642906500003838,0.678357033938521
0.8104052026013007,-1.073238394155442,-1.0530339009091745,0.6810094291999804
0.815407703851926,-1.0835011725458754,-1.0228333502375082,0.683634912470075
0.8204102051025512,-1.0945603837424798,-1.1200102720136502,0.6862333799954938
0.8254127063531765,-1.106293494288172,-0.8604403624503695,0.6888047290905286
0.8304152076038018,-1.1185360305722691,-0.8990756563181013,0.6913488581411317
0.8354177088544272,-1.1310834838742736,-1.126135224138709,0.6938656666089313
0.8404202101050525,-1.143693935266111,-1.062002557126425,0.6963550550352053
0.8454227113556778,-1.1560913619595776,-1.4372187789169517,0.6988169250448106
0.8504252126063031,-1.1679695756066482,-1.1215735881962088,0.7012511793500719
0.8554277138569284,-1.1789967327511677,-1.4915410317221367,0.7036577217546253
0.8604302151075538,-1.1888203482552782,-1.0687300350838356,0.70603645715722
0.8654327163581791,-1.1970727342320775,-1.3258356939231746,0.7083872915554768
0.8704352176088044,-1.2033767799396906,-1.3308191735048354,0.7107101320496028
0.8754377188594297,-1.207351982344268,-1.1395260500970474,0.7130048868460622
0.880440220110055,-1.208620632732553,-0.9101033102549122,0.7152714652612043
0.8854427213606804,-1.2068140619183023,-1.2372153437242528,0.7175097777248469
0.8904452226113057,-1.2015788452872316,-0.9393959936154903,0.7197197357838155
0.8954477238619309,-1.1925828691842453,-1.4549180537702258,0.7219012521054398
0.9004502251125562,-1.1795211619618755,-1.2519805638212764,0.7240542404810033
0.9054527263631815,-1.162121396352868,-1.093605139074194,0.7261786158291522
0.9104552276138069,-1.1401489746513669,-1.2770000069359735,0.7282742941992557
0.9154577288644322,-1.113411614411526,-0.9741778459536206,0.7303411927747246
0.9204602301150575,-1.081763359902626,-1.1663784028273771,0.7323792298762833
0.9254627313656828,-1.0451079532785865,-1.0114165945699747,0.7343883249651988
0.9304652326163081,-1.0034015091906643,-1.105119885728826,0.7363683986464622
0.9354677338669335,-0.956654447242291,-0.9542453566963017,0.7383193726719264
0.9404702351175588,-0.9049326480872314,-0.7842736693811033,0.7402411699433988
0.9454727363681841,-0.8483578109276778,-0.9030213248689224,0.7421337145156881
0.9504752376188094,-0.7871070024901659,-0.47831022674651846,0.7439969315996047
0.9554777388694347,-0.7214114000505969,-0.6041589844087889,0.7458307475649169
0.9604802401200601,-0.6515542435493569,-0.7029194909251056,0.7476350899432603
0.9654827413706853,-0.5778680240873983,-0.4906441809229833,0.749409887431002
0.9704852426213106,-0.5007309479318274,-0.3495346757141269,0.7511550698920577
0.9754877438719359,-0.4205627263990816,-0.7778387650940065,0.7528705683606636
0.9804902451225612,-0.33781975244831675,-0.39945325262527576,0.7545563150441021
0.9854927463731865,-0.25298973434285227,-0.2497631093284271,0.7562122433253807
0.9904952476238119,-0.16658586517356516,-0.3131832808319822,0.757838287765864
0.9954977488744372,-0.07914061425236237,-0.10104958523033263,0.7594343841078602
1.0005002501250626,0.00880076773714598,-0.08412834989719244,0.7610004692771608
1.0055027513756878,0.09668693349334473,0.17017946853197996,0.7625364813855319
1.0105052526263132,0.18396721446275577,0.24468585150041405,0.7640423597331614
1.0155077538769384,0.2700983861171321,0.4594347501759014,0.7655180448110563
1.0205102551275638,0.35455132259718763,0.5630878108351902,0.7669634783033961
1.0255127563781892,0.4368174418991492,0.4446779043957403,0.7683786030898352
1.0305152576288144,0.5164148460382039,0.5264288495323667,0.7697633632477617
1.0355177588794398,0.5928940653658581,0.6649812389092868,0.771117704054507
1.040520260130065,0.6658433223724455,0.7023767742908964,0.7724415719895077
1.0455227613806903,0.7348932377744198,0.5941656859524628,0.7737349147364219
1.0505252626313157,0.7997209103509372,0.9097908842703656,0.7749976811851949
1.055527763881941,0.8600533117200285,0.8040515779550343,0.7762298214340808
1.0605302651325663,0.9156699478776634,0.593359625844167,0.7774312867916132
1.0655327663831915,0.9664047506966349,0.8608144617641422,0.7786020297785297
1.070535267633817,1.0121471745175434,0.9016445981265331,0.7797420041296481
1.075537768884442,1.0528424852734628,0.9391138597231413,0.7808511647956955
1.0805402701350675,1.0884912420800579,0.9642235437075763,0.7819294679450872
1.0855427713856929,1.1191479836975675,1.2354528028063207,0.7829768709656602
1.090545272636318,1.1449191445344924,1.3681973041181983,0.7839933324663556
1.0955477738869435,1.1659602367223694,1.3409087082919904,0.7849788122788561
1.1005502751375686,1.182472346060802,1.2378830395913558,0.7859332714591719
1.105552776388194,1.1946980001352114,1.0424425251899572,0.7868566722891801
1.1105552776388194,1.202916476481952,1.3423807753364103,0.7877489782781159
1.1155577788894446,1.2074386271668862,1.2011494349753837,0.7886101541640133
1.12056028014007,1.2086013034213596,1.0251836485442805,0.7894401659150998
1.1255627813906952,1.2067614699303548,1.1504887881660528,0.790238980731141
1.1305652826413206,1.2022901028988882,1.2691883143693805,0.791006567044736
1.135567783891946,1.1955659690642824,1.1041137582562008,0.7917428945225662
1.1405702851425712,1.1869693843273001,1.054891780224454,0.7924479340665926
1.1455727863931966,1.1768760506218865,1.2304308650965956,0.7931216578152069
1.1505752876438218,1.165651068033781,0.9568466556195536,0.7937640391443316
1.1555777888944472,1.1536432160393115,0.980389402689895,0.7943750526684727
1.1605802901450726,1.141179593118367,1.0864739970628239,0.7949546742417228
1.1655827913956978,1.1285606979740548,1.1430579109774677,0.7955028809587151
1.1705852926463232,1.1160560282624554,1.1949701271272515,0.7960196511555285
1.1755877938969483,1.1039002642162152,1.2266336049107058,0.7965049644105443
1.1805902951475737,1.0922900949712786,1.237269881497903,0.7969588015452522
1.1855927963981991,1.081381734929417,1.0553817372360543,0.7973811446250094
1.1905952976488243,1.0712891662768893,1.0345898083039458,0.7977719769597482
1.1955977988994497,1.0620831320099107,1.1241765600355305,0.7981312831046365
1.200600300150075,1.0537908916774952,0.8965193818997215,0.7984590488606875
1.2056028014007003,1.0463967397344969,1.0163520350476725,0.798755261275321
1.2106053026513257,1.0398432740977914,0.9165102329886987,0.7990199086428755
1.215607803901951,1.0340333904116612,1.0034175380765005,0.7992529805050703
1.2206103051525763,1.028832965846341,0.638666281904865,0.7994544676514194
1.2256128064032015,1.0240741851615849,0.9143143790399645,0.7996243621195946
1.2306153076538269,1.0195594514409159,0.8346642148690995,0.7997626571957416
1.2356178089044523,1.0150658145056533,0.8362166280945813,0.7998693474147434
1.2406203101550775,1.0103498416997918,0.8014979143632597,0.7999444285604378
1.2456228114057029,1.005152848629214,1.180482543337208,0.7999878976657836
1.250625312656328,0.9992064016541946,1.2673261742314954,0.7999997530129774
1.2556278139069534,0.9922379995643518,1.1164704451730927,0.7999799941335222
1.2606303151575788,0.9839768389794391,0.8156660348916416,0.7999286218082453
1.265632816408204,0.9741595666632994,0.9175360518697506,0.7998456380672678
1.2706353176588294,0.9625359221335166,0.861804679286133,0.799731046189924
1.2756378189094546,0.9488741756926488,1.3042355251058493,0.7995848507046325
1.28064032016008,0.9329662702708288,0.866486112257269,0.7994070573887164
1.2856428214107054,0.9146325802022952,0.8101425688805952,0.7991976732681758
1.2906453226613306,0.893726206185016,0.8256350446292213,0.7989567066174094
1.295647823911956,0.8701367330960109,0.9742079954942808,0.7986841669588881
1.3006503251625812,0.8437933859375732,0.7751158154998903,0.7983800650627784
1.3056528264132066,0.8146675288349738,0.5082825747161976,0.7980444129465168
1.310655327663832,0.782774462541674,0.9534577584201845,0.797677223874335
1.3156578289144572,0.7481744871663375,0.7285645029205997,0.7972785123567357
1.3206603301650826,0.7109732086387599,0.8643338317184499,0.7968482941499192
1.3256628314157077,0.6713210795919048,0.5410245370276687,0.7963865862551605
1.3306653326663331,0.6294121776617067,0.5422296516035827,0.7958934069181378
1.3356678339169585,0.5854822364996289,0.8109940665580005,0.7953687756282113
1.3406703351675837,0.5398059568601632,0.5791161459678507,0.794812713117653
1.3456728364182091,0.4926936367745831,0.2882508749427878,0.7942252413608275
1.3506753376688343,0.44448717086878,0.36978428870056296,0.7936063835733236
1.3556778389194597,0.3955554791507094,0.45927035938819233,0.7929561642110368
1.360680340170085,0.34628943491914843,0.09597015261094294,0.7922746089692028
1.3656828414207103,0.29709636968096864,0.460608963285824,0.7915617447813824
1.3706853426713357,0.2483942399781488,0.136931108158712,0.7908175998183967
1.3756878439219609,0.20060554670589498,0.1723695959285997,0.7900422034872143
1.3806903451725863,0.1541511017584072,0.07506619300391132,0.7892355864297886
1.3856928464232117,0.10944373960083192,0.21013112540933235,0.7883977805218478
1.3906953476738368,0.06688207258915801,-0.03577885656379094,0.7875288188716345
1.3956978489244622,0.02684438852409994,-0.08269580114109688,0.7866287358185973
1.4007003501750874,-0.010317212966155564,0.19187152504465527,0.7856975669320342
1.4057028514257128,-0.04428235203759173,-0.004975393800187175,0.784735349009687
1.4107053526763382,-0.07476747995196056,-0.12103520484149234,0.7837421200762867
1.4157078539269634,-0.10153048811494067,-0.03780647993929985,0.7827179193820513
1.4207103551775888,-0.12437474042901556,-0.2587196591149535,0.7816627874011342
1.425712856428214,-0.14315246333286835,-0.145312511845836,0.7805767658300254
1.4307153576788394,-0.15776743771781424,-0.24001705136611737,0.7794598975859033
1.4357178589294648,-0.16817694762158353,-0.0751843954008844,0.7783122268049387
1.44072036018009,-0.17439295203313074,-0.1460956400886459,0.7771337988405509
1.4457228614307154,-0.1764824581195258,-0.5113807111990829,0.7759246602616151
1.4507253626813406,-0.1745670865196276,-0.23501823914072234,0.7746848588506227
1.455727863931966,-0.1688218318454716,-0.27741547011986284,0.7734144436017919
1.4607303651825914,-0.15947303399487636,0.03509877765241315,0.772113464719133
1.4657328664332165,-0.1467955881119676,0.1587075444196395,0.7707819736144635
1.470735367683842,-0.13110943284387402,-0.3198799408227321,0.7694200229053765
1.4757378689344671,-0.11277536774618682,0.07274719375824285,0.7680276664131616
1.4807403701850925,-0.09219026111069362,0.032103090646912996,0.7666049591606778
1.485742871435718,-0.06978171896270545,-9.999123407092303e-05,0.7651519573701797
1.490745372686343,-0.046002294352842324,-0.21063367916943704,0.7636687184610947
1.4957478739369685,-0.02132332321792002,-0.25688505048147975,0.7621553010477549
1.5007503751875937,0.003771521105064843,-0.18721558245842512,0.7606117649370798
1.505752876438219,0.02879285825015927,-0.03128741833055604,0.7590381711262143
1.5107553776888443,0.053252316739987954,-0.022447990752970895,0.7574345818001165
1.5157578789394697,0.07666923477941613,-0.02830684060944949,0.7558010603291014
1.520760380190095,0.09857724549045178,-0.017751224944565214,0.7541376712663367
1.5257628814407203,0.1185306479519894,0.10107473241584122,0.7524444803452911
1.5307653826913457,0.13611046874111046,0.24078393931927558,0.7507215544771371
1.5357678839419708,0.15093012348814677,0.04929753906929414,0.7489689617481071
1.5407703851925962,0.16264059417982202,0.44398280810291496,0.7471867714168021
1.5457728864432216,0.17093504547553684,-0.0783441970326593,0.745375053911455
1.5507753876938468,0.17555281202302597,-0.011328015893670301,0.7435338808271478
1.5557778889444722,0.17628269853386208,0.3955159437973264,0.7416633249229818
1.5607803901950974,0.17296554505307113,0.30444849587274675,0.7397634601192031
1.5657828914457228,0.16549602126260013,0.054053004098241375,0.7378343614942803
1.5707853926963482,0.15382362561626672,0.14864832959078345,0.7358761052819383
1.5757878939469734,0.13795287742624168,-0.16673327085066658,0.7338887688681458
1.5807903951975988,0.11794270251440908,0.2596605698268579,0.7318724307880565
1.585792896448224,0.09390502550997445,0.011490940820084991,0.7298271707229068
1.5907953976988494,0.06600259412153608,0.325495526276414,0.7277530694968655
1.5957978989494748,0.03444607254548124,0.04532838182287607,0.7256502090738406
1.6008004002001,-0.0005095475928727361,-0.3468091247555283,0.7235186725542405
1.6058029014507254,-0.03856915990939813,0.03291776637935931,0.7213585441716894
1.6108054027013505,-0.0794023111659412,-0.14797467241953466,0.719169909289699
1.615807903951976,-0.12264844760060588,-0.10529243126439775,0.7169528543982948
1.6208104052026013,-0.1679225556613326,-0.2749280498551219,0.7147074671105993
1.6258129064532265,-0.21482110723998468,-0.14649554446796667,0.7124338361593674
1.630815407703852,-0.2629282150470477,-0.34497011608643496,0.7101320513934827
1.635817908954477,-0.31182190080261696,-0.2904253290839772,0.7078022037744045
1.6408204102051025,-0.3610803774930235,-0.4515732393170897,0.7054443853725747
1.645822911455728,-0.41028824707494826,-0.46515863171419813,0.7030586893637789
1.650825412706353,-0.45904251669725676,-0.6605459355622407,0.7006452100254639
1.6558279139569785,-0.5069583397263157,-0.5233945288860551,0.6982040427330127
1.6608304152076037,-0.5536743925516354,-0.4960699991498537,0.6957352839559753
1.665832916458229,-0.5988578042395027,-0.475527849144878,0.6932390312542562
1.6708354177088545,-0.6422085634953056,-0.7738437035992508,0.6907153832742594
1.6758379189594796,-0.6834633359727547,-0.8148393926133066,0.6881644397449893
1.680840420210105,-0.7223986345929938,-0.7621732171265547,0.6855863014741107
1.6858429214607302,-0.7588332960557764,-0.9029500783731017,0.6829810703439648
1.6908454227113556,-0.7926302279711077,-0.7428090607727307,0.6803488493075428
1.695847923961981,-0.8236974028340391,-0.9560048518012082,0.6776897423844168
1.7008504252126062,-0.8519880872207436,-0.6705253757979603,0.6750038546566313
1.7058529264632316,-0.8775003069071676,-0.9735136935098742,0.6722912922645473
1.7108554277138568,-0.9002755609072178,-0.7663991467954296,0.6695521624026515
1.7158579289644822,-0.920396809500408,-0.9489290662158173,0.6667865733153173
1.7208604302151076,-0.9379857729775882,-0.8961229607835303,0.6639946342925286
1.7258629314657328,-0.9531995888931721,-0.8405260957935271,0.6611764556655612
1.7308654327163582,-0.966226885897542,-0.9662988341978885,0.6583321488026215
1.7358679339669834,-0.9772833415712887,-0.9968828447639739,0.6554618261044467
1.7408704352176088,-0.9866067999452365,-0.9340822242835254,0.6525656009998619
1.7458729364682342,-0.9944520314360631,-0.922379873215452,0.6496435879412987
1.7508754377188593,-1.001085223645008,-0.9141501429616254,0.6466959024002719
1.7558779389694847,-1.006778295766076,-0.8215862088153313,0.6437226608628155
1.76088044022011,-1.0118031321622512,-0.8748179685654136,0.640723980824881
1.7658829414707353,-1.0164258319489263,-1.1840407068092125,0.6376999807876924
1.7708854427213607,-1.020901071152771,-1.2819615545438723,0.6346507802530654
1.775887943971986,-1.0254666721959305,-0.9390415637732162,0.6315764997186829
1.7808904452226113,-1.0303384721185695,-0.8799226221596855,0.6284772606733345
1.7858929464732365,-1.035705576150246,-1.0618258084868908,0.6253531855921151
1.7908954477238619,-1.041726077048545,-1.1080350880650545,0.6222043979315843
1.7958979489744873,-1.0485233131399327,-1.1937318587237664,0.6190310221248898
1.8009004502251125,-1.0561827293415615,-1.2495566957304203,0.6158331835768476
1.8059029514757379,-1.0647493957509178,-1.136001915250309,0.6126110086589871
1.810905452726363,-1.0742262278164532,-1.1924921784218814,0.6093646247045585
1.8159079539769885,-1.0845729408142972,-1.1791756689535207,0.6060941600034985
1.8209104552276139,-1.0957057595327828,-1.1665809315501237,0.6027997437973625
1.825912956478239,-1.1074978918954217,-0.9878048998812123,0.5994815062742166
1.8309154577288644,-1.1197807629271306,-1.2383881577559637,0.5961395785634925
1.8359179589794896,-1.1323459931835995,-1.0858410691211853,0.5927740927308064
1.840920460230115,-1.1449480937147105,-1.4420619072206629,0.589385181772739
1.8459229614807404,-1.1573078380111128,-1.3361450895881783,0.5859729796115805
1.8509254627313656,-1.1691162603732688,-1.0813497595152832,0.5825376210900387
1.855927963981991,-1.180039219919339,-1.0999232018800997,0.5790792419659081
1.8609304652326162,-1.1897224601750007,-0.9350959080394585,0.5755979789067087
1.8659329664832416,-1.1977970860123575,-0.9818409625344957,0.5720939694842818
1.870935467733867,-1.203885372756855,-0.9826520686908791,0.5685673521693552
1.8759379689844922,-1.2076068166717828,-1.3133377582211,0.5650182663260708
1.8809404702351176,-1.208584331849333,-0.9530261227415842,0.5614468522064774
1.8859429714857427,-1.206450495852834,-1.206805107643176,0.5578532509449879
1.8909454727363681,-1.2008537453104495,-1.324074338898244,0.5542376045528018
1.8959479739869936,-1.1914644230758544,-1.417167811174846,0.5506000559122938
1.9009504752376187,-1.1779805805410728,-1.2663458253683777,0.5469407487713677
